Date,TOPIX,EXCH
2017-08-03,-0.0005934482268248331,0.0033470563609316883
2017-08-04,-0.0031075817456436283,-0.006159997737546163
2017-08-08,0.007095872588628538,0.0063406009527744445
2017-08-09,-0.006365611840826624,-0.003980824943954353
2017-08-10,-0.006468132797496473,-0.0020872097962572056
2017-08-15,-0.004765479779002213,-0.004005102750448408
2017-08-16,0.0025341017349722605,0.009350528842109185
2017-08-17,-0.0008728894120553221,-0.004346651777008326
2017-08-18,-0.011693125222620893,-0.005642534082383577
2017-08-22,-0.0009466521509793324,-0.005399235262349755
2017-08-23,0.010264884383166972,0.005399235262349755
2017-08-24,-0.009293167533933833,-0.004940540699012175
2017-08-25,9.398702359408873e-05,0.004849270676587025
2017-08-29,-0.004238185747627021,-0.002833510419177898
2017-08-30,0.01055263529145023,0.004566217979581566
2017-08-31,0.005265817345508239,0.004364040019943616
2017-09-01,0.006014220042389162,-0.0023614906523814483
2017-09-05,-0.011927758242864073,-0.0020936696920133002
2017-09-06,-0.015280219960458474,-0.0085106896679088
2017-09-07,0.011209920618083125,0.0038525088925309703
2017-09-08,-0.003120107787767168,-0.007166513582568257
2017-09-12,0.02065604045618752,0.008813056215815074
2017-09-13,0.005736891711126901,0.006922333863275121
2017-09-14,0.0008003006136156898,0.002809881749063159
2017-09-15,-0.005155123978005882,-0.002265417125812519
2017-09-19,0.016298636904215513,0.012083104629864394
2017-09-20,0.005990872081251375,0.00017924359252141642
2017-09-21,0.007362495465967456,0.005629790125215806
2017-09-22,-0.003306715520080772,0.0022252890931042657
2017-09-26,-0.0015197389453174281,-0.006601272856683771
2017-09-27,-0.0034308848980195705,0.004465090468918298
2017-09-28,0.006539689496668721,0.005331924122190301
2017-09-29,-0.0017684421411425788,-0.004352274046068416
2017-10-03,0.0047485906123476695,0.003820359139909968
2017-10-04,0.0042403142212172895,0.0007977662967970645
2017-10-05,-0.0008596745031228537,-0.0009751341582058259
2017-10-06,0.0012921966173742305,0.0006206499290417611
2017-10-10,-0.0020635680947052037,-0.0013304361357553418
2017-10-11,0.005304486904214478,-0.001954513770749955
2017-10-12,0.005611227728118173,0.00044454323915044114
2017-10-13,-0.0030696155919907042,-0.0019574701507929504
2017-10-17,0.017028049229455,-0.000801888936808659
2017-10-18,-0.0013210118088959888,8.913053172321383e-05
2017-10-19,0.0031894630135207436,0.006573711156094397
2017-10-20,-0.0033866056062361594,-0.0034591368919496546
2017-10-24,0.01125583462872104,0.007876495431076158
2017-10-25,0.011340336534365392,0.004046807669319641
2017-10-26,-0.007894425854948928,-0.001317812622077419
2017-10-27,0.00781505222622858,0.0020199365757944676
2017-10-31,-0.00016443684669908976,-0.0069551717625255804
2017-11-01,0.007085896339155795,0.003967734341658868
2017-11-02,0.009521026147606193,0.00465300870224894
2017-11-07,-0.0013617897358333408,-0.004125164931745751
2017-11-08,0.010295650741070972,0.002810470846945634
2017-11-09,0.007632195638302974,-0.0012286091935989063
2017-11-10,-0.018011623498773943,-0.003606777606939282
2017-11-14,-0.004916023338404685,0.0013210623260828669
2017-11-15,-0.007340485161416055,-0.0014973359031298372
2017-11-16,-0.017292351823193997,-0.00503690368129206
2017-11-17,0.022666389551750044,0.0015933437025861252
2017-11-21,-0.003617109132717289,-0.0038993314206727803
2017-11-22,0.0060212670102757215,-0.0015995737881411287
2017-11-24,-0.007309002637662765,-0.010909524278913452
2017-11-28,0.0032556685520939155,-0.0011695381657865767
2017-11-29,0.0049057582181655235,0.0035045190201161702
2017-11-30,0.0019376812137830157,0.004028473287428724
2017-12-01,0.009704516653060047,0.005346176860729912
2017-12-05,-0.013578024437813419,-0.0009779951879771431
2017-12-06,0.002429003368031424,0.0015110442411101488
2017-12-07,-0.005613020729202667,-0.0025790400706409145
2017-12-08,0.003767965541135787,0.0069216710809918425
2017-12-12,0.018266059157689085,0.0042357987793808505
2017-12-13,0.0017676751420614423,-8.806305320341323e-05
2017-12-14,-0.004919787761150651,-0.008845701198826106
2017-12-15,-0.003755737724425501,-0.0014226018225649284
2017-12-19,0.010505985837863996,0.0014226018225649284
2017-12-20,-0.002936956588316164,0.0030163259207141024
2017-12-21,0.0021787939426021197,0.004419310710293445
2017-12-22,0.0021795411829304,-0.0005292872388915626
2017-12-26,0.004197444466676359,-0.0004412867994476599
2017-12-27,-0.0031779311137336563,-0.00044148161946111486
2017-12-28,0.0021561875589490853,0.0011474470564767358
2017-12-29,-0.0038504666209959737,-0.004154702108969843
2018-01-04,0.01035101941704486,-0.0034606716289804496
2018-01-05,0.017561595014745635,0.0022197567383130945
2018-01-09,0.01128192602644873,0.003010983500447928
2018-01-10,-0.0033034642387308466,-0.003809528416668151
2018-01-11,-0.0032453615083012366,-0.010888103995017495
2018-01-12,0.0020004304676639606,-0.001706408425200756
2018-01-16,-0.0013844870725021607,-0.006402474641232558
2018-01-17,2.6540757315451913e-05,-0.0008145165389903397
2018-01-18,0.011856688892169842,0.007486617749060898
2018-01-19,-0.011204007968936835,-0.0015288460192701692
2018-01-23,0.007983325584810075,-0.0017114808483400523
2018-01-24,0.0024020468358658675,-0.005514636766286607
2018-01-25,-0.009091882628005088,-0.009930387257282902
2018-01-26,0.0009901908382419222,0.001738096764690944
2018-01-30,-0.005695057309264229,-0.004213232098069675
2018-01-31,-0.01530768013309558,-0.0015615673958144782
2018-02-01,-0.0003567837603934976,0.0037619900311600674
2018-02-02,0.0076965923179663775,0.0020128094627240856
2018-02-06,-0.04105518978948286,-0.0027457458216915143
2018-02-07,-0.007535940631806071,0.004115796727869991
2018-02-08,-0.009382513810585635,-0.002101512948483375
2018-02-09,-0.014788949497297033,-0.005319161477600254
2018-02-13,0.01045284684210035,-0.0008279288454167144
2018-02-14,-0.018482598750028778,-0.007667828229395823
2018-02-15,0.0003896492914927663,-0.007540180010821906
2018-02-16,0.005416075866352621,-0.008445203613620222
2018-02-20,0.022184814927433294,0.004512982462204995
2018-02-21,-0.0018626354592452543,0.006824688761689401
2018-02-22,-0.008433634089851871,0.004183912011917812
2018-02-23,-5.7149388516641864e-05,-0.00960246039661694
2018-02-27,0.023089008008439826,0.0017782774118515476
2018-02-28,-0.0037711612744883993,0.0036402709728475813
2018-03-01,-0.016646749482921663,-0.006168243856041755
2018-03-02,-0.024797210435266948,-0.0040392709092680334
2018-03-06,0.004378466838168116,-0.0003765769202850322
2018-03-07,-0.007790730288542491,-0.0007535795382995758
2018-03-08,0.008389746872460968,-0.00037700283198649487
2018-03-09,0.0040557179344595795,0.0011305823702860707
2018-03-13,0.004229631013065394,0.0020694203603852657
2018-03-14,0.002539570559517479,0.0015023477004127983
2018-03-15,-0.0006616249173401201,-0.002348411205641554
2018-03-16,0.005566984453404089,9.404241319721507e-05
2018-03-20,-0.022713910253531644,-0.002353717605012129
2018-03-22,0.001749024297522439,-0.00028281876219615754
2018-03-23,-0.008616694936399938,-0.0073815041319766905
2018-03-27,-0.005408565790807174,0.0012340406900905876
2018-03-28,-0.0021538241657106383,-0.0006642942118544326
2018-03-29,0.01751657300964471,0.014326352474381743
2018-03-30,0.0027511135457247704,-0.004032074476671532
2018-04-03,-0.016242677490579283,-0.005086672610590703
2018-04-04,0.011581153969518532,0.0067764965200209915
2018-04-05,0.0056970575535126855,0.0015933271096564283
2018-04-06,0.002195505325188307,0.005603301922382897
2018-04-10,-0.001521239580823952,-0.005696956804212228
2018-04-11,0.008539988836477441,0.004019260446490591
2018-04-12,-0.007065165083459668,-0.003738322110606873
2018-04-13,0.002688563065290417,0.004950273967338603
2018-04-17,0.0030217874637408215,-0.0020518567168945623
2018-04-18,0.00020766515222625515,-0.0010275093146328018
2018-04-19,0.013082119122040048,0.0021472257701482533
2018-04-20,-0.004656240402391099,0.0013978847623690172
2018-04-24,0.008236359244624403,0.012309841221485485
2018-04-25,-0.0023057187471291485,0.0010113548418706486
2018-04-26,0.007979179919051838,0.005498547577900581
2018-04-27,0.0031874242097487127,-0.0010058063299354103
2018-05-01,-0.0023642536034547135,0.00018294914064931334
2018-05-02,0.0014248506458480747,0.004835996468080417
2018-05-08,-0.002547011176153191,-0.007033598304809097
2018-05-09,0.0023781626104018017,0.00027496448548713914
2018-05-10,0.00035454906514420514,0.005756857860128584
2018-05-11,0.0023604534036083535,-0.0032855738235815224
2018-05-15,0.015197556103990983,0.0024651918442035736
2018-05-16,-0.005294024033462463,0.006272462726842676
2018-05-17,0.004613746254799267,0.0003624173275147413
2018-05-18,0.003005211659653284,0.0034364294985813615
2018-05-22,0.00027576165543496955,0.002614616284619231
2018-05-23,-0.005385572639746705,-0.0015318768483361112
2018-05-24,-0.007177783123138326,-0.007331344780091342
2018-05-25,-0.011654848997944889,-0.007568540209334174
2018-05-29,-0.0018717860658883367,0.0015548546599806201
2018-05-30,-0.01607337934942432,-0.005958127529920532
2018-05-31,0.004808556774147377,0.0012862919818354968
2018-06-01,-0.002447294154394264,-0.0008267120298155461
2018-06-04,0.013179912713123798,0.0072334701698526516
2018-06-05,0.007779286861532064,0.0018229883819902426
2018-06-06,-0.0026276935599636175,-9.107053419210587e-05
2018-06-07,0.0065815203176535775,0.0033640982765437144
2018-06-08,-0.00254997097824905,-0.004275260070788711
2018-06-11,-0.00033674569283714817,-0.002190181565413063
2018-06-12,0.009786584796589004,0.005193870166049663
2018-06-13,-0.002532414854771403,0.0031759021295334477
2018-06-14,-0.0015504397876764386,-0.00036245016707070477
2018-06-15,0.0010431863312385659,0.002624792202535531
2018-06-18,-0.005114757551271332,9.038730968313757e-05
2018-06-19,-0.011787623486157806,-0.0008137800530478856
2018-06-20,-0.010517501973581922,-0.0044422356718420986
2018-06-21,0.003249709642526355,0.0027220777174719046
2018-06-22,-0.009325401211645712,-0.003267383556668335
2018-06-25,0.007696145135271948,-0.0005456033599022803
2018-06-26,-0.017644919291236683,-0.0014563993107712392
2018-06-27,0.0076630061011968564,0.00254730850986995
2018-06-28,-0.0024242295854302043,0.0018155415299245803
2018-06-29,0.0019791673127169673,0.0021743077962703694
2018-07-02,-0.0024079241562180442,0.0020792847522086433
2018-07-03,-0.014211955846835878,0.0014439132551080647
2018-07-04,-0.008696297354991778,-0.002709049877855918
2018-07-05,0.002161945288991163,-0.0010856782030845835
2018-07-06,-0.00273727663936274,0.0013569136823479155
2018-07-09,0.006835086446574934,-0.001628517504578042
2018-07-10,0.015657018371478593,0.0037055490003661262
2018-07-11,-0.01185766192587323,0.001352265250013751
2018-07-12,0.0026732340928292686,0.009147225469352094
2018-07-13,0.007541395110780336,0.00480898602444757
2018-07-17,0.007842451143075913,-0.002312551061735668
2018-07-18,0.014491845976548845,0.005062852223137071
2018-07-19,-0.0032042097571318706,-8.860142654132375e-05
2018-07-20,-0.003866665011242887,-0.0034615931250634446
2018-07-23,-0.006533531873253118,-0.012615923602469437
2018-07-24,0.007460151665115156,0.0025179869419007517
2018-07-25,0.002010441260646978,-0.0012582009388797388
2018-07-26,0.008120447062784919,-0.002070487304009383
2018-07-27,0.002012789805953652,0.002250327246945183
2018-07-30,5.648201753416515e-06,-0.002520707132329214
2018-07-31,-0.003661069759247404,0.0011711185519400757
2018-08-01,-0.0006181013145729608,0.0072662351547307935
2018-08-02,0.003024487038692847,-0.0014311272567830713
2018-08-03,-0.007099896169899367,-0.0005372011947617494
2018-08-06,-0.007305561371190095,-0.0037685105164504407
2018-08-07,-0.005609604519582589,0.0015270607054613805
2018-08-08,0.008291078185703071,-0.00017953321412722545
2018-08-09,-0.004392662268436709,-0.003687551959343338
2018-08-10,-0.00033339081759642397,0.0009006575408436746
2018-08-13,-0.01897257537085384,-0.00405936239177862
2018-08-14,-0.007752387175819386,0.0009035056631967464
2018-08-15,0.011927123840308695,0.0038757991642865974
2018-08-16,-0.01930574400645213,-0.0036951959490583164
2018-08-17,0.009177961679830204,0.0012633100398797836
2018-08-20,-0.0022718364136267155,-0.003704209864087815
2018-08-21,-0.003841389279448215,-0.0037179820657362583
2018-08-22,0.0002134686891048787,0.002178056945989937
2018-08-23,0.008225250452914779,0.002263776038069487
2018-08-24,0.0038384608788000207,0.006670898262139069
2018-08-27,0.005677784333649072,-8.985129616512211e-05
2018-08-28,0.01414689620180809,-0.001888744546735488
2018-08-29,-0.004778059990814931,0.0009897872765591842
2018-08-30,0.009321894535842645,0.004307643742542666
2018-08-31,-0.01211292460753377,-0.006198088559945525
2018-09-03,0.0015264971595838617,0.0014406629540202331
2018-09-04,-0.005109026613842715,-0.0005400054131765586
2018-09-05,-0.004726737519930246,0.0033253973932794167
2018-09-06,-0.009774366221138031,0.0007175531745673425
2018-09-07,-0.007956573873942219,-0.007018204081200352
2018-09-10,-0.00199163579078121,0.0016239628253238436
2018-09-11,0.006028117741555761,0.001711326695519766
2018-09-12,0.006280075715882738,0.004668710222032857
2018-09-13,-0.003710207905066376,-0.0033197284985124753
2018-09-14,0.015694516581271856,0.005824650187617131
2018-09-18,0.002436507023981349,-0.0007150518717260468
2018-09-19,0.031920697219280036,0.004638723750542972
2018-09-20,0.006544709020118944,-0.0007122507423611424
2018-09-21,0.0029006264195761133,0.0019574701507929504
2018-09-25,0.003850768252711134,0.0027517659723539367
2018-09-26,0.002732030590248513,0.0014173091220088807
2018-09-27,0.003632969714162826,-0.002126717682397583
2018-09-28,0.0003136132953729387,0.005749429839717379
2018-10-01,-0.002070565133752922,0.003697512796072999
2018-10-02,0.008475324778984827,0.0010539259714352767
2018-10-03,-0.0048930934190503095,-0.002196933965046277
2018-10-04,-0.0012586464892923033,0.0075372837110059265
2018-10-05,-0.015234220450211389,-0.005340349745959649
2018-10-09,-0.007184639478526655,-0.0060752993377173325
2018-10-10,-0.0056798945654836785,-0.002475905411936097
2018-10-11,-0.021775169196601496,-0.0059494914203304106
2018-10-12,-0.023578948716503234,-0.0009801738365498025
2018-10-15,0.0007277611608014212,0.0003565380196430823
2018-10-16,-0.009257674826735673,-0.0038394618352226573
2018-10-17,0.01985354330146194,0.004195872780811349
2018-10-18,0.005486053538963809,0.0035571402558893794
2018-10-19,-0.019981324859180027,-0.00409180432138001
2018-10-22,-0.002104162737380122,0.0024926568590570852
2018-10-23,0.0003807416178736034,0.0031957417344248285
2018-10-24,-0.011943155358244084,-0.0034625151120240005
2018-10-25,-0.023915957803249732,-0.00160213652427732
2018-10-26,-0.004355878509508138,0.0014242480598749552
2018-10-29,-0.006099132610076552,-0.004368181672752769
2018-10-30,-0.013225955751941854,0.0040123097828761445
2018-10-31,0.023680966871526543,0.006297976199183708
2018-11-01,0.015337714599974461,-0.0013272576385450208
2018-11-02,-0.005546285400355622,-0.0019498366542656242
2018-11-05,0.004197552822072126,0.003630732347950527
2018-11-06,0.0009358005118853541,0.0005302227059527098
2018-11-07,0.009665123004061194,0.002206240139488891
2018-11-08,0.008994503485834748,0.0007930563926246137
2018-11-09,0.0018523101095091477,0.004657506551951407
2018-11-12,-0.009956935894796182,-0.0018428332186450902
2018-11-13,-0.0114847217641314,-0.000175685172623119
2018-11-14,-0.0023798883373213897,-0.00017571604332644597
2018-11-15,-0.0059899450525202624,-0.0016708441648178862
2018-11-16,0.005849775080964292,0.0001760098570064983
2018-11-19,-0.007825757117764454,-0.008128689395562105
2018-11-20,-0.0037293957424235913,-0.001420454784291536
2018-11-21,-0.011877397626276931,0.0018639334380630146
2018-11-22,0.010810178125032266,0.0025683050029483567
2018-11-26,0.004796615243668256,-0.0013276100547141567
2018-11-27,0.009293519896075075,0.0060044330508990384
2018-11-28,0.0036084674025813612,0.0016712850791718026
2018-11-29,0.010891895414046893,-0.0007913131814865082
2018-11-30,-0.004237714733372755,-0.0018488362003648007
2018-12-03,0.01652426573265231,0.0025522566109748013
2018-12-04,-0.001215358724844684,-0.000879352853005777
2018-12-05,-0.036426528316335194,-0.00786049531958355
2018-12-06,0.0024762906409989682,0.003628804265292551
2018-12-07,-0.005119097618826451,-0.004604630468254101
2018-12-10,-0.015021614990766707,-0.0013322085544178464
2018-12-11,-0.002664854053927357,0.007261167119816392
2018-12-12,-0.0020552149653632057,0.0004410532422758351
2018-12-13,0.01621942216846861,-0.0009705740383392225
2018-12-14,-0.0034104753150225875,0.003172927040577811
2018-12-17,-0.010760010514696106,-0.002114165692335135
2018-12-18,-0.010705686069010234,-0.005039130143297044
2018-12-19,-0.009513679020353827,-0.0026624083884492222
2018-12-20,-0.010562888849190877,-0.0004444246995509715
2018-12-21,-0.023101856913011254,-0.01072588044716749
2018-12-25,-0.03266503629888984,-0.007486617749060898
2018-12-26,-0.024702710885291523,-0.0015403437105305784
2018-12-27,0.024401429753481807,0.009745610430513807
2018-12-28,0.020672255536279494,-0.0032379952737757733
